city,state,lat,lon
Virginia Beach,VA,36.811861904761905,-76.06625238095238
South Burlington,VT,44.44670000000001,-73.13104999999999
Windsor,VA,36.8369,-76.7324
Occoquan,VA,38.6816,-77.2605
Bowling Green,VA,38.0141,-77.26805
Salt Lake City,UT,40.704162499999995,-111.88990937500004
Roanoke,VA,37.281277777777795,-79.96178222222217
Boones Mill,VA,37.1331,-79.9556
Weber City,VA,36.6137,-82.5618
Vernon,VT,42.7565,-72.5115
White River Junction,VT,43.632099999999994,-72.48485
Richmond,VA,37.54129999999999,-77.47512602739724
Bainbridge Island,WA,47.6478,-122.538
Winooski,VT,44.4949,-73.1874
Aberdeen,WA,46.9843,-123.7963
Brattleboro,VT,42.960375,-72.68862499999999
Clifton Forge,VA,37.8203,-79.8054
Arlington,WA,48.1829,-122.1121
Anacortes,WA,48.5004,-122.6309
Burlington,WA,48.4786,-122.3345
Duvall,WA,47.725,-121.9369
Bonney Lake,WA,47.143,-122.1644
Bremerton,WA,47.58646,-122.64992
DuPont,WA,47.0909,-122.6567
Ellensburg,WA,46.9996,-120.5163
Round Hill,VA,39.11983333333333,-77.77996666666665
Edgewood,WA,47.2318245,-122.2843724
East Wenatchee,WA,47.4186,-120.2731
Fife,WA,47.2359524,-122.3626381
Bothell,WA,47.64924,-122.04884
Winchester,VA,39.20088,-78.22154
Gig Harbor,WA,47.3465,-122.63616666666667
Everett,WA,47.94489999999999,-122.14726250000001
Guilford,VT,42.8176895,-72.5754263
Lake Forest Park,WA,47.7567679,-122.2809623
Shaftsbury,VT,42.9614,-73.2166
Kelso,WA,46.1485,-122.887
Lake Stevens,WA,48.0171,-122.0672
Liberty Lake,WA,47.6517,-117.0838
St. Albans,VT,44.8107911,-73.0833607
Federal Way,WA,47.3435,-122.147525
Marysville,WA,48.081100000000006,-122.1771
Hardwick,VT,44.5179,-72.33359999999999
Mount Vernon,WA,48.39975,-122.17425
Moses Lake,WA,47.1374,-119.2891
Milton,WA,47.8869,-122.15209999999999
North Bend,WA,47.4755,-121.7571
Monroe,WA,47.8585,-121.9474
Oak Harbor,WA,48.327650000000006,-122.65344999999999
Newport News,VA,37.10616363636364,-76.4956181818182
Mukilteo,WA,47.9199,-122.3019
Stowe,VT,44.4695,-72.6923
Berlin,VT,44.2100604,-72.5759414
Issaquah,WA,47.527950000000004,-122.0081
Selah,WA,46.6767,-120.5408
Puyallup,WA,47.15556,-122.29982
Port Orchard,WA,47.5067,-122.61905
Algona,WA,47.2784027,-122.2542238
SEQUIM,WA,48.06905,-123.01715
Newcastle,WA,47.5395736,-122.1563331
Lunenburg,VT,44.4663,-71.693
Fairfax,VA,38.82689,-77.28973
Redmond,WA,47.583433333333325,-121.9884
Sultan,WA,47.8589,-121.7369
Spokane Valley,WA,47.6571104,-117.2613936
Covington,WA,47.3657791,-122.100222
Othello,WA,46.8527,-118.9932
Bellevue,WA,47.555057142857144,-122.05632857142858
Snoqualmie,WA,47.48725,-121.62675
Ione,WA,48.7377,-117.3647
South Londonderry,VT,43.1699,-72.8515
"WOODINVILLE, WA",WA,47.7545827,-122.1588902
Sunnyside,WA,46.3213,-120.0126
Renton,WA,47.47915999999999,-122.1694
Mill Creek,WA,47.8577455,-122.2210628
Sedro-Woolley,WA,48.504994,-122.235109
Tacoma,WA,47.16441162790698,-122.3370209302325
Maple Valley,WA,47.3845,-122.0574
VIENNA,VA,38.869099999999996,-77.27874999999999
Poultney,VT,43.5626,-73.02170000000001
Amery,WI,45.3486,-92.4014
Woodbury,VT,44.4548,-72.4036
Pacific,WA,47.24305,-123.2175
Shelton,WA,47.2633,-123.1597
Sammamish,WA,47.60555,-122.04034999999999
Friday Harbor,WA,48.5454,-123.0947
Snohomish,WA,47.8876,-122.07123333333334
BURIEN,WA,47.469918,-122.3485274
Appleton,WI,44.32816666666667,-88.42511666666667
Olympia,WA,47.019466666666666,-122.81944166666665
Waitsfield,VT,44.1889,-72.8283
Altoona,WI,44.8021,-91.4382
Burlington,WI,42.666,-88.2749
Chippewa Falls,WI,45.016400000000004,-91.30695
Columbus,WI,43.3315,-89.0271
Delafield,WI,43.05,-88.3972
DeForest,WI,43.2477691,-89.3437277
Edmonds,WA,47.8207,-122.3497
Fitchburg,WI,43.0020919,-89.423817
Cleveland,WI,43.9217,-87.7673
Eagle River,WI,45.9161,-89.2531
Germantown,WI,43.2189,-88.1165
Green Bay,WI,44.483066666666666,-88.00703333333331
Hubertus,WI,43.2343,-88.2311
Footville,WI,42.6726,-89.2112
Baraboo,WI,43.4825,-89.7462
Hudson,WI,44.9842,-92.7271
Bellevue,WI,44.463888,-87.9543025
Horicon,WI,43.4469,-88.631
De Pere,WI,44.4388,-88.0806
Jackson,WI,43.3252,-88.1626
Gordon,WI,46.2336,-91.8033
LAKE DELTON,WI,43.5939,-89.7912
Lisbon,WI,43.8878,-90.1524
Lake Geneva,WI,42.5881,-88.4554
Cedarburg,WI,43.3034,-88.0029
Iron Ridge,WI,43.3934,-88.5441
Menomonie,WI,44.8718,-91.9265
Oconomowoc,WI,43.1095,-88.4862
La Crosse,WI,43.85176666666667,-91.21116666666667
OREGON,WI,42.9295,-89.387
Plymouth,WI,43.7526,-87.9779
Plover,WI,44.4507,-89.5428
Kronenwetter,WI,44.8290497,-89.659718
Neenah,WI,44.19,-88.57905
Prescott,WI,44.7476,-92.7535
Park Falls,WI,45.9363,-90.4246
Portage,WI,43.5501,-89.4714
Saukville,WI,43.3913,-87.9568
Oshkosh,WI,44.03684,-88.59328000000001
South Milwaukee,WI,42.9105,-87.8646
Stevens Point,WI,44.52896666666667,-89.53519999999999
Poynette,WI,43.4013,-89.4189
Superior,WI,46.7016,-92.0912
Suamico,WI,44.6605,-88.02945
Verona,WI,42.9999,-89.5522
Village of Grafton,WI,43.3231,-87.9521
Waterford,WI,42.7632,-88.1974
rudolph,WI,44.4741,-89.8003
Waunakee,WI,43.1818,-89.4532
Sister Bay,WI,45.1875,-87.1139
Waupun,WI,43.6324,-88.7373
Weston,WI,44.9055006,-89.5725724
Slinger,WI,43.3322,-88.2824
Whitefish Bay,WI,43.1185591,-87.906804
Summit,WI,45.3965,-89.2179
Waupaca,WI,44.3481,-89.1101
Wisconsin Rapids,WI,44.38195,-89.86449999999999
Fairmont,WV,39.5042,-80.2199
Morgantown,WV,39.627775,-79.950625
Elkins,WV,38.9253,-79.8471
West Salem,WI,43.9063,-91.0893
Charleston,WV,38.32116808510641,-81.58052978723408
Cody,WY,44.5231,-109.0756
Parkersburg,WV,39.24356,-81.51306000000001
Jackson,WY,43.4791,-110.7629
Rawlins,WY,41.7951,-107.2349
Torrington,WY,42.0624,-104.1917
Wheeling,WV,40.1027,-80.6476
Glenville,WV,38.9409,-80.8313
Riverton,WY,43.0351,-108.2024
Clayton,AL,31.8874,-85.4509
Andalusia,AL,31.3109,-86.4986
Wausau,WI,45.042175,-89.2296
Scottsboro,AL,34.68435,-86.0992
Athens,AL,34.8144,-86.98715
Clarksburg,WV,39.2801,-80.34496666666666
Guntersville,AL,34.3449,-86.2752
Phenix City,AL,32.465225000000004,-85.0619
Wedowee,AL,33.3019,-85.4737
Oneonta,AL,33.9259,-86.4741
Florence,AZ,32.9903,-111.3436
Gillette,WY,44.171633333333325,-105.51416666666667
Colusa,CA,39.2345,-122.0277
Alturas,CA,41.4767,-120.5456
Fort Smith,AR,35.26218461538462,-94.3097076923077
Lakeport,CA,39.047,-122.9328
Bay Minette,AL,30.8635,-87.7644
Mariposa,CA,37.4931,-119.9219
Fresno,CA,36.755091935483875,-119.6874274193547
Casper,WY,42.873659999999994,-106.43016
Clovis,CA,36.879974999999995,-119.638575
Placerville,CA,38.7195,-120.8046
Downey,CA,33.902024999999995,-118.17155
Marysville,CA,39.1663,-121.5105
Riverside,CA,33.8446,-116.68771764705878
Breckenridge,CO,39.4753,-106.0225
Kingman,AZ,35.219766666666665,-113.92976666666668
Delta,CO,38.7349,-108.0604
Cripple Creek,CO,38.8261,-105.1499
Fairplay,CO,39.2256,-105.9994
Fairfield,CA,38.2547,-122.0835
Santa Ana,CA,33.741383333333324,-117.86659166666664
Kiowa,CO,39.324,-104.4523
Independence,CA,36.8396,-118.2048
Leadville,CO,39.2497,-106.3015
Santa Rosa,CA,38.44508888888888,-122.70757777777777
Glenwood Springs,CO,39.52065,-107.32525
San Luis Obispo,CA,35.313775,-120.53068749999998
Markleeville,CA,38.7713,-119.8327
San Andreas,CA,38.1904,-120.6441
Sterling,CO,40.6306,-103.2212
Georgetown,DE,38.679,-75.3932
DeFuniak Springs,FL,30.726599999999998,-86.1617
Key West,FL,24.952566666666666,-81.50673333333333
Castle Rock,CO,39.4008,-104.87153333333333
Live Oak,FL,30.23575,-83.00739999999999
Largo,FL,27.69106666666666,-82.66142
Marianna,FL,30.744933333333336,-85.21456666666667
New Castle,DE,39.5787,-75.62424999999999
Sebring,FL,27.46896,-81.42816
BARTOW,FL,27.92555,-81.88220000000001
Calhoun,GA,34.4878,-84.84835000000001
Pueblo,CO,38.20168,-104.59025333333335
Carrollton,GA,33.59106,-85.076
Cleveland,GA,34.5839,-83.75
Blackshear,GA,31.2931,-82.2617
Douglasville,GA,33.709725000000006,-84.745575
Dawsonville,GA,34.4537,-84.155
Evans,GA,33.5412,-82.1398
Greensboro,GA,33.5637,-83.1702
Hinesville,GA,31.82905,-81.52215000000001
Greenville,GA,33.0468,-84.7402
Tallahassee,FL,30.4552,-84.2832
Jasper,GA,34.462,-84.4759
Shalimar,FL,30.4456,-86.5717
Port Charlotte,FL,26.987971428571427,-82.1366
Louisville,GA,33.0163,-82.3836
Pagosa Springs,CO,37.26135,-107.06585
Madison,GA,33.5947,-83.4618
Canton,GA,34.22793333333334,-84.46706666666667
Monroe,GA,33.81345,-83.70585
Wauchula,FL,27.5517,-81.8074
Atlanta,GA,33.82205749999999,-84.40095000000004
Metter,GA,32.401,-82.0607
Summerville,GA,34.4859,-85.3362
Sandersville,GA,32.975,-82.8406
Trenton,GA,34.9017,-85.5171
Colquitt,GA,31.16745,-84.73095
Thomson,GA,33.4774,-82.4942
Decatur,GA,33.789840000000005,-84.2089
Nahunta,GA,31.1827,-81.9722
Woodbine,GA,30.9437,-81.6783
Adel,IA,41.6221,-94.038
Watkinsville,GA,33.8542,-83.408
Carroll,IA,42.072,-94.8667
Starke,FL,29.9583,-82.1185
Hartwell,GA,34.3571,-82.9296
Ellijay,GA,34.66366666666667,-84.44326666666667
Vero Beach,FL,27.659010000000002,-80.46711999999998
Dubuque,IA,42.492380000000004,-90.74228000000001
Cedar Rapids,IA,42.057300000000005,-91.6454142857143
Glenwood,IA,41.047,-95.7389
McDonough,GA,33.463899999999995,-84.10470000000001
Port St. Joe,FL,29.8118757,-85.302974
Nevada,IA,42.019,-93.4462
Blakely,GA,31.375500000000002,-84.9353
West Palm Beach,FL,26.70687142857143,-80.19534285714285
Red Oak,IA,41.019099999999995,-95.19155
Naples,FL,26.162636000000006,-81.69928
Zebulon,GA,33.1002,-84.3108
Waynesboro,GA,33.1013,-81.9908
Hailey,ID,43.5239,-114.3064
Iowa City,IA,41.637049999999995,-91.56553333333335
St Anthony,ID,43.966301,-111.682185
Eureka,IL,40.7152,-89.2706
Davenport,IA,41.56512,-90.58558000000002
Onawa,IA,42.037,-96.1072
Galena,IL,42.4182,-90.4195
Kankakee,IL,41.131550000000004,-87.8793
Leesburg,GA,31.6812,-84.1593
Savanah,GA,32.024765,-81.1409514
Lincoln,IL,41.09545,-88.704325
Anamosa,IA,42.1078,-91.2851
Morrison,IL,40.616,-89.71154999999999
Bloomington,IL,40.48185,-88.946875
Wailuku,HI,20.8966,-156.5036
Murphysboro,IL,37.7655,-89.3317
ottawa,IL,41.3526,-88.8416
Wapello,IA,41.207,-91.1719
Hamilton,GA,32.7418,-84.8848
Benton,IL,38.0,-88.9227
FAIRFIELD,IL,38.3782,-88.3593
Lihue,HI,21.9816,-159.3683
Rock Island,IL,41.53035,-90.58460000000001
Effingham,IL,39.1217,-88.5611
Mount Carroll,IL,42.1053,-89.9845
Tuscola,IL,39.7995,-88.2816
Monticello,IL,40.0263,-88.5686
Urbana,IL,40.096666666666664,-88.19913333333334
Joliet,IL,41.51335,-88.07075000000002
Greenfield,IN,39.7902,-85.8141
Nashville,IN,39.2367,-86.222
Morris,IL,41.161775,-89.31887499999999
Edwardsville,IL,38.76935,-89.95335
Garden City,KS,37.9769,-100.8621
Valparaiso,IN,41.47193333333333,-87.07333333333334
Burley,ID,42.5244,-113.7931
Pekin,IL,40.544349999999994,-89.634775
Greensburg,KS,37.6084,-99.3011
Peoria,IL,40.7289777777778,-89.6364416666667
Paola,KS,38.572,-94.8937
Shelbyville,IL,39.458,-88.8058
Mound City,KS,38.156,-94.8186
Springfield,IL,39.76484390243899,-89.61253414634137
Sharon Springs,KS,38.8857,-101.7431
Wheaton,IL,41.856049999999996,-88.10050000000001
Newton,KS,38.0597,-97.34540000000001
McLeansboro,IL,38.0933811,-88.5356076
Winfield,KS,37.2416,-96.98
Benton,KY,36.8806,-88.3548
Catlettsburg,KY,38.3799,-82.6321
Elizabethtown,KY,37.70415,-85.92765
DANVILLE,KY,37.6356,-84.81025
Brandenburg,KY,37.9662,-86.1084
Russellville,KY,36.8453,-86.8823
Versailles,KY,38.027966666666664,-84.73989999999999
La Grange,KY,38.40375,-85.42665
Belle Chasse,LA,29.6843,-89.89935
Jetmore,KS,38.0738,-99.9327
Nicholasville,KY,37.8735,-84.57204999999999
Goodland,KS,39.3491,-101.7164
Elmwood,LA,29.9565932,-90.1897975
Bardstown,KY,37.8084,-85.4613
Elkton,MD,39.61,-75.89654999999999
Centreville,MD,39.0564,-76.045
Livingston,LA,30.4741,-90.7673
Louisa,KY,38.1043,-82.6056
Olathe,KS,38.8899,-94.8149
Belfast,ME,44.4354,-69.0148
Gaylord,MI,45.02045,-84.64225
Barnstable,MA,41.699250000000006,-70.33605
Mandeville,LA,30.40426666666667,-89.9963
Manistee,MI,44.2635,-86.1825
Bel Air,MD,39.53485,-76.33585
Saint Joseph,MI,42.064,-86.4783
Escanaba,MI,45.7659,-87.089
Bessemer,MI,46.4802,-90.0515
Austin,MN,43.6695,-92.9784
Beulah,MI,44.6306,-86.0025
Prince Frederick,MD,38.5336,-76.5955
Kalamazoo,MI,42.28960000000001,-85.56931
Crookston,MN,47.7797,-96.5931
Carlton,MN,46.6484,-92.471
Paw Paw,MI,42.2349,-85.9005
Snow Hill,MD,38.1868,-75.405
Gaylord,MN,44.5463,-94.1955
Lapeer,MI,43.0579,-83.3332
Cambridge,MN,45.5576,-93.2889
Foley,MN,45.6919,-93.9148
Center City,MN,45.4482,-92.7894
International Falls,MN,48.40665,-93.4436
Oakland,MD,39.4339,-79.3167
Marshall,MI,42.23825,-84.9541
Grand Rapids,MN,47.136799999999994,-93.78476666666667
Litchfield,MN,45.1263,-94.5268
Le Center,MN,44.3853,-93.7214
Ludington,MI,43.9688,-86.4403
Madison,MN,44.60835,-94.9967
Montevideo,MN,44.9688,-95.6765
Saint James,MN,43.9875,-94.6229
Ada,MN,44.863499999999995,-94.55283333333334
Saint Peter,MN,44.3351,-93.9811
Wadena,MN,46.4401,-95.1283
Ann Arbor,MI,42.265325000000004,-83.7676875
Stillwater,MN,45.0412,-92.91555
Winona,MN,44.03,-91.7009
Benton,LA,32.6976,-93.691
Mankato,MN,44.12075,-94.05744999999999
Walker,MN,47.0878,-94.5847
Suttons Bay,MI,44.9656,-85.6423
Fergus Falls,MN,46.3442,-95.90195
BALDWIN,MI,43.8894,-85.8819
Portland,ME,44.22416923076923,-70.32066923076921
LaPlace,LA,30.0771675,-90.485784
Detroit,MI,42.30405576923078,-83.12798076923073
Sandusky,MI,43.4055,-82.8409
Bagley,MN,47.487,-95.4133
Pipestone,MN,43.9893,-96.2652
Saint Cloud,MN,45.532736363636374,-94.48280909090909
Grand Marais,MN,47.7758,-90.3391
Pineville,MO,36.574,-94.377
White Cloud,MI,43.5398,-85.7586
Carthage,MO,37.1597,-94.3112
Camdenton,MO,38.0185,-92.7677
Glencoe,MN,44.778,-94.1616
Collins,MS,32.1175,-89.2094
Hernando,MS,34.8096,-90.0095
Tuscumbia,MO,38.2181,-92.4461
Bozeman,MT,45.654585714285716,-111.02512857142857
Pine City,MN,45.8363,-92.9042
Columbus,MT,45.6262,-109.2571
Kawkawlin,MI,43.6794,-83.9927
Hamilton,MT,46.2395,-114.1679
Butte,MT,46.332466666666676,-112.6789
Hardin,MT,45.7498,-107.6075
Virginia City,MT,45.3256,-111.8681
Albemarle,NC,35.31075,-80.1563
Bolivia,NC,34.026,-78.1681
Burnsville,NC,35.903,-82.2876
New Madrid,MO,36.6073,-89.5366
Carthage,NC,35.3061,-79.3969
Camden,NC,36.325,-76.15
Beaufort,NC,34.758,-76.6228
Troy,MO,39.0012,-90.9624
Hillsborough,NC,36.0756,-79.0914
Lincolnton,NC,35.48495,-81.21065
Kenansville,NC,35.0152,-77.8969
Nashville,NC,35.9843,-77.9595
New Bern,NC,35.109260000000006,-77.05794
Louisburg,NC,36.0578,-78.2586
Statesville,NC,35.7313,-80.90893333333334
Smithfield,NC,35.5068,-78.3479
Graham,NC,36.031,-79.3814
Rutherfordton,NC,35.3706,-81.9781
Red Lodge,MT,45.238,-109.37205
Snow Hill,NC,35.4438,-77.6956
Trenton,NC,35.0745,-77.4595
Hillsboro,ND,47.3835,-97.0603
Currituck,NC,36.4398,-76.0055
Marion,NC,35.6819,-82.018
Medora,ND,46.9387,-103.5632
Raleigh,MS,32.0508,-89.5088
Newton,NC,35.439949999999996,-79.80095
Missoula,MT,46.943237499999995,-114.04305000000001
"Columbus, NC",NC,34.2814497,-78.666593
David City,NE,41.2207,-97.1572
Taylorsville,NC,35.901,-81.2124
Whiteville,NC,34.3241,-78.716
Sanford,NC,35.429766666666666,-79.19543333333334
Watford City,ND,47.8043,-103.2582
Raleigh,NC,35.81130000000002,-78.62851590909095
Wayne,NE,42.2304,-97.0186
Ossipee,NH,43.75816666666666,-71.14746666666666
Unity,NH,43.2928977,-72.2589414
Swanquarter,NC,35.4222,-76.2875
Cape May Court House,NJ,39.1378,-74.7806
Hastings,NE,40.58865,-98.39415
Yanceyville,NC,36.3907,-79.3465
Mount Holly,NJ,40.0086,-74.7896
Winton,NC,36.3826,-76.936
Ord,NE,41.619791666666664,-99.50079166666667
Woodbury,NJ,39.8181,-75.14135
Carlsbad,NM,32.37695,-104.26660000000001
Toms River,NJ,39.94746,-74.21418
Clinton,NC,35.004549999999995,-78.30185
Silver City,NM,32.759100000000004,-108.2064
Dover,NH,43.35901666666667,-71.40885000000002
Fallon,NV,39.5113,-118.65736666666668
Winnemucca,NV,41.0214,-117.75345
Scottsbluff,NE,41.8615,-103.6846
Bath,NY,42.3575,-77.3028
Carrizozo,NM,33.6496,-105.8696
Morristown,NJ,40.8274,-74.521675
Lovington,NM,32.9512,-103.3488
Geneseo,NY,42.7938,-77.7996
Fort Edward,NY,43.2653,-73.5822
North Haverhill,NH,44.0978,-72.0191
Belmont,NY,42.2334,-78.011
Goshen,NY,41.3946,-74.3302
Hudson,NY,41.95894166666667,-73.87565000000001
Lyons,NY,43.35195,-76.17245
Lowville,NY,43.00015,-74.5513
West Stewartstown,NH,44.6956,-71.3874
Mineola,NY,40.7469,-73.6398
Johnstown,NY,43.0069,-74.3715
Penn Yan,NY,42.6645,-77.0569
Elizabethtown,NY,44.2245,-73.6011
Coxsackie,NY,42.3765,-73.8241
Tucumcari,NM,35.168,-103.7179
Waterloo,NY,42.9045,-76.8755
Bryan,OH,41.4748,-84.5629
Lake George,NY,43.4167,-73.6975
Herkimer,NY,43.0307,-74.9876
Utica,NY,43.12636666666666,-75.31081666666667
Albion,NY,43.2398,-78.2068
Minden,NV,39.0218,-119.7314
Mayville,NY,42.2409,-79.4963
Alliance,NE,42.1149,-102.888
New Lebanon,NY,42.4759,-73.3773
Schoharie,NY,42.6615,-74.3047
Canton,NY,44.5924,-75.1628
Auburn,NE,40.3789,-95.8526
Elyria,OH,41.38695,-82.0911
Bellefontaine,OH,40.3605,-83.7571
Albion,NE,41.7049,-97.9991
Elwood,NE,40.5747,-99.8258
Jefferson,OH,40.4164,-82.9257
Catskill,NY,42.2276,-73.8985
Little Valley,NY,42.2541,-78.8093
Chappell,NE,41.0966,-102.4523
Beatrice,NE,40.2705,-96.7435
Napoleon,OH,41.391,-84.1433
Hartington,NE,42.6235,-97.2837
Lancaster,OH,39.7187,-82.6031
Broken Bow,NE,41.4126,-99.6355
Harrison,NE,42.3946,-103.8318
Marysville,OH,40.2773,-83.3614
Fullerton,NE,41.366,-98.0054
Painesville,OH,41.7079,-81.199
McCook,NE,40.2006859,-100.6257666
Nelson,NE,40.201,-98.0684
Geneva,NE,40.5277,-97.6096
Hyannis,NE,42.007,-101.7483
Franklin,NE,40.1052,-98.9469
Toledo,OH,41.675277142857134,-83.52580285714288
Mullen,NE,42.0163,-101.0542
Pawnee City,NE,40.1093,-96.1509
Schuyler,NE,41.4591,-97.0628
Pierce,NE,42.1943,-97.5256
Valentine,NE,42.8062,-100.6215
Tekamah,NE,41.7819,-96.2281
Thedford,NE,41.9794,-100.5574
Pender,NE,42.1177,-96.7189
Mansfield,OH,40.722633333333334,-82.6305
Marion,OH,40.58632,-83.1207
McConnelsville,OH,39.6487744,-81.8533701
Ponca,NE,42.5693,-96.7128
Wilber,NE,40.4821,-96.9757
Falls City,NE,40.0742,-95.5931
Shawnee,OK,35.3494,-96.95093333333334
McMinnville,OR,45.2097,-123.2043
Prineville,OR,44.3044,-120.8336
Klamath Falls,OR,42.43006666666667,-121.7086
Butler,PA,40.857025,-79.8754
Bellefonte,PA,40.8978,-77.7732
Clearfield,PA,41.021,-78.4435
Franklin,PA,40.739900000000006,-78.4294
Doylestown,PA,40.32655,-75.12285
Seward,NE,40.9066,-97.0966
Carlisle,PA,40.209450000000004,-77.21475000000001
Bend,OR,43.89908333333333,-121.71343333333334
Honesdale,PA,41.5792,-75.2528
Greensburg,PA,40.3426,-79.474
La Grande,OR,45.3304,-118.0852
Danville,PA,40.97365,-76.6139
Mifflintown,PA,40.5727,-77.3761
Erie,PA,42.14953666666666,-80.07223666666668
York,PA,39.97700833333334,-76.74443333333333
Warren,PA,41.244228571428565,-79.13885714285713
Towanda,PA,41.7638,-76.4645
Barnwell,SC,33.2335,-81.3523
Waynesburg,PA,39.8917,-80.1795
Aiken,SC,33.59285,-81.64191666666666
Beaver,PA,40.71411428571429,-78.11651428571429
Coudersport,PA,41.7762,-77.9567
Huntingdon,PA,40.3444,-77.01089999999999
Media,PA,39.92463333333333,-75.39706666666667
Lancaster,SC,34.738566666666664,-80.73406666666666
Canton,SD,43.3038,-96.5938
Pickens,SC,34.9024,-82.7058
Lebanon,PA,40.4322,-77.39223333333332
Gettysburg,PA,39.8634,-77.2179
Hood River,OR,45.6711,-121.5391
York,SC,34.9947,-81.2245
New Castle,PA,40.99218333333334,-80.33161666666668
Spartanburg,SC,34.952189999999995,-81.9357
Beaufort,SC,32.39768333333333,-80.67731666666667
Columbia,TN,35.6225,-87.0531
Easton,PA,40.71568,-75.26812
Sunbury,PA,40.92885,-78.32635
Stroudsburg,PA,41.03933333333333,-75.18023333333333
Reading,PA,40.352915384615386,-75.9496
Ebensburg,PA,40.4801,-78.7263
Franklin,TN,35.91884,-86.87678
Washington,PA,40.44296666666666,-77.20645
Gold beach,OR,42.4101,-124.3344
Jackson,TN,35.623783333333336,-88.83448333333332
Blountville,TN,36.5356,-82.3656
Conway,SC,33.86386666666667,-79.04073333333334
Williamsport,PA,41.28165,-77.01504999999999
Lebanon,TN,36.1615,-86.29010000000001
Laurens,SC,34.5289,-82.0551
North Charleston,SC,32.8932,-80.04656666666666
Lewisburg,TN,35.4596,-86.7812
Maryville,TN,35.717425,-83.97287499999999
Newberry,SC,34.2847,-81.6157
Clinton,TN,36.09845,-84.17845
Centerville,TN,35.7797,-87.4775
Chambersburg,PA,39.919250000000005,-77.64695
Elizabethton,TN,36.39055,-82.12665
Sparta,TN,35.9439,-85.4392
Jim Thorpe,PA,40.87,-75.7397
Anahuac,TX,29.662,-94.593
Waverly,TN,36.0997,-87.7991
Spencer,TN,35.7279,-85.4287
Indiana,PA,40.6298,-79.1445
Bamberg,SC,33.2779,-81.0177
Loudon,TN,35.7292,-84.3436
Decatur,TX,33.2351,-97.574
Manning,SC,33.6184,-80.2116
Fredericksburg,TX,30.2817,-98.8799
Madisonville,TN,35.4916,-84.3395
Denton,TX,33.20856,-97.11903
Eastland,TX,32.3994,-98.8071
Sevierville,TN,35.855133333333335,-83.5439
Meridian,TX,31.929,-97.6443
Pulaski,TN,35.2093,-87.0393
Livingston,TX,30.7504,-94.88335000000001
Nacogdoches,TX,31.65168,-94.6163
Morristown,TN,36.211775,-83.284425
Richmond,TX,29.61906666666667,-95.7527
Beaver,UT,38.2807,-112.6299
Bay City,TX,28.8309,-95.7842
Anderson,TX,30.333199999999998,-99.1996
Brigham City,UT,41.5079,-112.0152
Manila,UT,40.9685,-109.7235
Manti,UT,39.2354,-111.6514
Marshall,TX,32.52433333333334,-94.35883333333334
Hamilton,TX,31.6781,-98.1131
Appomattox,VA,37.353,-78.8224
Bastrop,TX,30.1388,-97.2921
Accomac,VA,37.7159,-75.6803
Chatham,VA,36.831,-79.4297
Front Royal,VA,38.922399999999996,-78.18709999999999
Gate City,VA,36.646,-82.6112
Independence,VA,36.6294,-81.1582
Halifax,VA,36.7626,-78.9415
Brenham,TX,30.204349999999998,-96.3466
Austin,TX,30.319982142857118,-97.75777738095249
Lebanon,VA,36.8809,-82.0956
King William,VA,37.7202,-77.0998
Christiansburg,VA,37.14505,-80.4186
King George,VA,38.2811,-77.126
Leesburg,VA,39.1139,-77.59628000000001
Mathews,VA,37.4383,-76.3544
Louisa,VA,38.0132,-78.0347
Parowan,UT,37.8449,-112.8323
Fillmore,UT,38.9805,-112.3313
Orange,VA,38.2192,-78.0461
Rocky Mount,VA,36.9891,-79.884
Bland,VA,37.1376,-81.0201
Stanardsville,VA,38.3121,-78.482
Surry,VA,37.126,-76.7651
Asotin,WA,46.1343,-117.0015
Colfax,WA,46.88,-117.367
Tappahannock,VA,37.9146,-76.9125
Dayton,WA,46.3075,-117.9738
Coupeville,WA,48.2189,-122.6823
Henrico,VA,37.5131191,-77.3465081
Stafford,VA,38.1492,-78.28399999999999
Daleville,VA,37.4125,-79.9211
Port Angeles,WA,48.0811,-123.6781
Pasco,WA,46.2421,-119.09935
Okanogan,WA,48.3513,-119.6046
Hillsville,VA,36.7442,-80.7197
Waterville,WA,47.6295,-119.9887
Alma,WI,44.4373,-91.37174999999999
Spokane,WA,47.66347419354841,-117.4130161290323
Colville,WA,48.578,-117.8645
HAYWARD,WI,45.9552,-91.2783
Washington,VA,38.7078,-78.1566
Port Washington,WI,43.3955,-87.8797
Madison,WI,43.072112820512835,-89.4045384615384
Arlington,VA,38.813796969696966,-77.07913939393937
Charlotte Courthouse,VA,37.0562109,-78.637659
Yorktown,VA,37.19365,-76.499825
Barron,WI,45.50975,-91.9348
Waukesha,WI,42.995599999999996,-88.27234999999999
Prince George,VA,37.2333,-77.2747
New Castle,VA,37.4871,-80.1704
Kingwood,WV,39.4819,-79.7063
Chehalis,WA,46.6382,-122.9658
Isle of Wight,VA,36.8989,-76.6877
Jefferson,WI,43.0006,-88.8078
Eau Claire,WI,44.781733333333335,-91.42983333333332
Douglas,WY,42.7626,-105.3855
Prosser,WA,46.2232,-119.771
Pinedale,WY,42.8543,-109.8561
Randolph,UT,41.6563,-111.1856
Laramie,WY,41.53478333333333,-105.57379999999999
Montesano,WA,47.0901,-123.5006
Walla Walla,WA,46.0614,-118.3315
Marinette,WI,45.0874,-87.6697
